Element, g_debug
1533,  16578.2168
1534, -1539.76782
1535, -3611.87378
1536,  12267.62793
1537, -4751.34082
1538,  54.70642
1539,  8249.70117
1540, -514.1347
1541, -2471.33667
1542,  20947.17188
1543, -7819.07178
1544, -839.96344
1545,  25499.38477
1546, -7412.70313
1547, -1357.82092
1548,  33741.22656
1549, -5885.0293
1550, -1730.48315
1551,  57944.36328
1552, -11594.67871
1553, -4611.61865
1554,  32884.76172
1555, -5016.42529
1556, -3799.90723
1557,  13683.11426
1558, -148.48489
1559, -2260.55469
1560,  48994.98438
1561, -8334.29004
1562, -524.10754
1563,  36514.87109
1564,  6815.46436
1565, -8450.00684
1566,  13133.9375
1567, -3487.24292
1568, -1224.21863
1569,  25210.33398
1570, -4925.57324
1571,  2687.64551
1572,  46209.55859
1573, -6928.18262
1574, -3437.42041
1575,  17851.44336
1576, -6019.81152
1577, -189.41833
1578,  23978.66992
1579, -6844.56641
1580, -2361.41211
1581,  17677.83594
1582,  2768.43188
1583, -3328.53149
1584,  9617.45117
1585, -3206.37891
1586, -1329.92798
1587,  15021.46582
1588, -4897.90918
1589, -985.1463
1590,  34048.20313
1591,  1953.98193
1592, -8757.97168
1593,  15743.62891
1594, -2558.71411
1595, -671.98059
1596,  35413.52344
1597, -10023.10449
1598,  1306.82324
1599,  19148.21094
1600, -5609.3584
1601, -1890.73633
1602,  23731.35547
1603,  175.50223
1604, -1011.80829
1605,  74648.54688
1606, -8855.80859
1607, -6080.37744
1608,  41172.21484
1609, -1383.92029
1610, -7297.64404
1611,  17290.92578
1612, -2145.95996
1613,  4954.15723
1614,  5432.97949
1615, -986.94714
1616, -127.25906
1617,  36417.32813
1618, -7075.33643
1619, -4774.55566
1620,  23850.4082
1621, -8656.36328
1622, -1156.2561
1623,  49301.52344
1624, -7016.23145
1625, -2596.6626
1626,  22203.75586
1627,  1052.5835
1628, -4979.20801
1629,  21259.36328
1630, -4529.53809
1631, -1407.36462
1632,  7784.58008
1633, -2670.31128
1634, -158.80223
1635,  40927.33203
1636, -8347.4707
1637, -315.34375
1638,  9680.23633
1639,  280.96936
1640, -1655.00122
1641,  47697.41797
1642, -10520.31445
1643, -1275.69019
1644,  30757.58594
1645, -5511.51611
1646, -1790.39148
1647,  26399.30664
1648, -2821.93921
1649, -4826.03516
1650,  26650.90625
1651, -4043.41895
1652,  2872.74268
1653,  27744.44141
1654, -11113.72949
1655,  221.98825
1656,  12968.37207
1657, -3379.16284
1658, -1400.84131
1659,  15890.38379
1660, -2716.95825
1661, -3539.78516
1662,  30480.04102
1663, -4169.0376
1664, -1906.12073
1665,  9727.41016
1666, -759.05658
1667, -2346.67529
1668,  24548.87891
1669, -3914.98242
1670, -4415.7876
1671,  14454.68164
1672, -5905.37891
1673, -1269.57275
1674,  40730.33594
1675, -8504.65527
1676, -1133.53662
1677,  7630.78564
1678, -2006.09412
1679, -2074.83032
1680,  18200.06055
1681,  245.18744
1682,  1100.66687
1683,  8320.43945
1684, -1728.92114
1685,  274.26529
1686,  13317.90234
1687, -1202.89685
1688,  17.98238
1689,  38274.22656
1690, -6433.24219
1691, -9257.38965
1692,  22380.27344
1693, -1496.11646
1694, -2193.18237
1695,  5844.00537
1696, -402.04453
1697, -895.07086
1698,  7999.58643
1699, -2539.03345
1700, -1296.51208
1701,  5328.06494
1702,  682.59375
1703, -926.79138
1704,  7472.48096
1705, -2741.52246
1706,  1069.83228
1707,  5862.65186
1708, -355.15265
1709, -1430.04358
1710,  36156.09375
1711, -1319.67627
1712, -3826.83374
1713,  11973.99023
1714, -133.25488
1715, -3533.48413
1716,  28798.01367
1717, -1555.52283
1718,  632.10767
1719,  13602.83984
1720, -3450.60938
1721, -1219.75183
1722,  23521.05664
1723,  531.146
1724, -4843.44727
1725,  13651.08887
1726, -3208.94434
1727, -2683.08984
1728,  19232.32227
1729, -6830.08887
1730, -1858.83105
1731,  33624.27344
1732, -4030.06079
1733, -3711.37183
1734,  17707.91602
1735, -2850.53442
1736,  710.08472
1737,  8628.3418
1738, -2307.99683
1739, -1434.38928
1740,  1686.69409
1741,  347.12143
1742, -665.19568
1743,  9865.24121
1744, -1414.51013
1745,  1188.86865
1746,  8144.57178
1747, -1267.0896
1748,  517.20001
1749,  7787.84863
1750, -1325.28137
1751,  232.44946
1752,  4252.76172
1753, -1212.91809
1754, -254.04999
1755,  9068.2998
1756, -1331.45178
1757, -904.49615
1758,  16359.1875
1759, -5790.27295
1760, -281.3638
1761,  5842.05664
1762, -107.55009
1763, -2181.45264
1764,  32565.61133
1765, -7856.56641
1766, -320.46906
1767,  27471.69336
1768, -9467.20215
1769, -4916.63867
1770,  32462.75195
1771,  1238.24707
1772, -7606.15088
1773,  7130.1167
1774, -1317.43323
1775,  280.22064
1776,  13641.32324
1777, -2347.04492
1778, -2238.68335
1779,  21357.51563
1780, -7276.39502
1781, -154.31892
1782,  10280.42285
1783, -578.63525
1784, -683.2428
1785,  40308.76953
1786, -1667.53564
1787, -8040.77881
1788,  9288.73242
1789, -2651.3252
1790, -2575.20313
1791,  8823.92773
1792, -969.42358
1793,  407.53781
1794,  33988.74609
1795, -8116.78711
1796, -510.55817
1797,  34665.26563
1798, -5479.12842
1799,  2616.78516
1800,  12158.94434
1801, -839.10754
1802, -2491.29541
1803,  8640.88379
1804, -2008.32886
1805, -732.79858
1806,  6080.72803
1807,  1210.86047
1808, -1810.34131
1809,  42549.22656
1810, -9374.7959
1811, -4091.77954
1812,  9497.3125
1813, -1578.00305
1814, -1235.31982
1815,  7368.66309
1816, -98.7878
1817, -1381.80676
1818,  12068.55957
1819, -283.83859
1820, -3518.98071
1821,  6090.8501
1822, -862.60522
1823, -729.77191
1824,  8793.03516
1825, -2352.68213
1826, -438.14276
1827,  16482.47266
1828,  231.57214
1829, -1178.23511
1830,  7085.17285
1831, -654.83417
1832, -521.86914
1833,  43589.95703
1834, -3703.03149
1835,  648.5567
1836,  13350.75293
1837, -1606.85388
1838, -1179.90881
1839,  10460.41016
1840, -524.15991
1841, -1708.23633
1842,  6398.05273
1843, -692.8999
1844, -21.69333
1845,  9905.35938
1846, -1971.97119
1847, -1218.39111
1848,  46849.10938
1849, -5836.56836
1850, -2039.94556
1851,  16057.65332
1852, -4085.08521
1853, -2358.38867
1854,  27146.03125
1855, -9096.16113
1856,  812.81506
1857,  22470.5332
1858, -4292.89893
1859,  2893.31665
1860,  11035.4082
1861, -730.68933
1862, -800.92517
1863,  15258.87012
1864, -3525.26318
1865,  1156.59644
1866,  12156.41211
1867, -3175.73755
1868, -429.90646
1869,  12383.80371
1870, -722.54333
1871, -3660.74438
1872,  10382.67578
1873, -4668.9585
1874,  299.1239
1875,  11745.875
1876, -1023.24127
1877, -3574.48291
1878,  12767.53613
1879, -2057.55908
1880, -2336.99927
1881,  17452.37695
1882, -3946.66895
1883, -924.65863
1884,  22927.00391
1885, -2284.48389
1886, -3469.72754
1887,  7596.50439
1888,  20.57095
1889, -687.09692
1890,  21095.59961
1891, -3869.00
1892, -102.86279
1893,  9148.13281
1894, -2389.16162
1895, -1281.94324
1896,  26018.98438
1897, -8333.31543
1898,  1364.60657
1899,  13270.1543
1900, -1346.12659
1901,  1249.08423
1902,  47216.80469
1903, -13635.11426
1904, -894.92871
1905,  60005.875
1906, -12652.80273
1907, -576.7533
1908,  18908.60156
1909, -1892.72827
1910, -2848.26563
1911,  11689.79688
1912, -4685.60791
1913,  14.30872
1914,  11332.38867
1915, -1744.7146
1916, -494.11798
1917,  16993.36523
1918, -3496.70142
1919, -4171.23193
1920,  9030.60449
1921, -1537.95801
1922, -637.24152
1923,  17736.29883
1924, -2985.07422
1925, -1325.09851
1926,  18885.40039
1927, -3759.15063
1928,  854.30591
1929,  25267.32227
1930, -60.89105
1931, -78.34595
1932,  8106.39307
1933, -1093.3009
1934, -1702.22217
1935,  14480.52539
1936, -888.83551
1937, -1624.94104
1938,  22935.00195
1939, -6944.35107
1940, -1749.2981
1941,  8228.94434
1942, -1312.6095
1943,  165.35083
1944,  6214.05762
1945, -2283.98267
1946, -160.05634
1947,  12230.51367
1948, -1080.86523
1949, -70.99187
1950,  40449.27734
1951, -1089.44824
1952, -5690.37402
1953,  18553.94531
1954, -3809.14917
1955, -3819.73169
1956,  7999.85742
1957, -1123.71899
1958, -1687.60034
1959,  4397.58398
1960, -1658.70435
1961, -42.65837
1962,  3532.58154
1963, -1459.09912
1964, -364.99078
1965,  8024.04053
1966, -2443.81885
1967, -86.69588
1968,  3203.71094
1969, -864.00757
1970, -274.43552
1971,  13454.08008
1972, -6359.43945
1973,  3067.51611
1974,  8577.74805
1975, -3254.5791
1976, -464.72266
1977,  2980.92017
1978,  88.53603
1979, -38.55117
1980,  2709.3313
1981, -248.26456
1982,  40.89386
1983,  4495.58984
1984, -1338.34229
1985, -229.7262
1986,  1811.46021
1987, -342.71716
1988, -91.01311
1989,  8532.27441
1990, -1342.14575
1991, -249.29329
1992,  5652.94043
1993, -1908.31189
1994,  1057.1842
1995,  10514.54199
1996, -4275.1167
1997, -1148.11865
1998,  11831.06445
1999, -2553.64966
2000, -1681.48877
2001,  5694.896
2002, -513.30609
2003, -849.16675
2004,  10146.41895
2005, -2677.52832
2006,  224.75101
2007,  6093.53223
2008, -1798.83899
2009, -450.22592
2010,  11875.6543
2011, -1616.15247
2012, -1367.79626
2013,  5183.61963
2014, -1502.25647
2015, -37.41424
2016,  6335.76855
2017,  645.98132
2018, -1684.66943
2019,  1876.30762
2020, -431.28348
2021,  123.98049
2022,  4433.85303
2023, -646.34467
2024, -1105.76489
2025,  15322.49023
2026, -2092.60059
2027, -2563.91699
2028,  9990.76367
2029, -2117.41138
2030, -1849.93823
2031,  4924.38672
2032, -352.55243
2033,  198.83342
2034,  14284.85742
2035, -3464.68311
2036,  92.71536
2037,  16789.06836
2038, -4234.41309
2039, -159.5036
2040,  39672.35547
2041, -13913.36035
2042, -2050.7666
2043,  17948.25195
2044, -3596.95605
2045, -2754.63257
2046,  10563.68066
2047, -3227.82056
2048, -2659.6145
2049,  12928.87109
2050, -2626.2207
2051, -688.08105
2052,  22372.19727
2053, -4289.6709
2054, -3250.04102
2055,  14888.18359
2056, -2656.65234
2057, -2442.38989
2058,  9694.26465
2059, -781.22443
2060, -795.07593
2061,  9367.98633
2062, -4690.06445
2063, -463.92181
2064,  3874.99976
2065, -573.80017
2066,  678.26868
2067,  12552.66602
2068, -1599.88977
2069, -548.1861
2070,  27078.7793
2071, -7969.62012
2072, -1806.29956
2073,  14971.63672
2074, -3071.60791
2075, -2107.4856
2076,  6107.47363
2077, -1891.7688
2078, -803.4646
2079,  7445.88965
2080, -2602.62451
2081,  314.84796
2082,  15200.91699
2083,  1037.52344
2084, -1351.15027
2085,  8133.74219
2086, -366.85803
2087, -945.03046
2088,  4018.7334
2089,  171.09218
2090, -399.99509
2091,  16926.67578
2092, -3417.12329
2093, -1912.17932
2094,  9028.66406
2095, -2808.18066
2096,  702.51563
2097,  7992.61914
2098, -2974.70044
2099, -645.33777
2100,  5168.23975
2101, -947.35663
2102, -1174.66479
2103,  9422.39355
2104, -845.00507
2105, -714.60864
2106,  16595.53906
2107, -4170.80518
2108, -1896.03613
2109,  20183.63086
2110,  1870.98645
2111, -5449.59766
2112,  38340.46094
2113, -2284.08057
2114, -7013.41211
2115,  10800.07324
2116, -1296.94971
2117, -831.34625
2118,  75131.23438
2119,  1542.05396
2120, -17297.43164
2121,  2342.44849
2122, -561.31854
2123, -76.37968
2124,  23787.77344
2125, -287.23447
2126, -806.2724
2127,  36851.97656
2128, -12359.94922
2129, -5269.19141
2130,  13997.64258
2131, -2461.14893
2132,  458.31238
2133,  10567.65918
2134, -1843.80322
2135, -1064.25635
2136,  15659.77344
2137, -3193.70776
2138, -1781.22473
2139,  7402.22021
2140, -288.89349
2141, -867.35229
2142,  7858.71729
2143,  695.80939
2144, -1885.401
2145,  6863.01416
2146, -2267.0896
2147,  45.81374
2148,  18232.16016
2149, -3472.99414
2150, -1595.9812
2151,  44210.49219
2152, -5029.05762
2153, -7364.70117
2154,  16538.30078
2155, -6229.271
2156,  952.05817
2157,  22131.27344
2158, -3720.20068
2159,  1180.69153
2160,  14574.91602
2161, -1204.57019
2162, -380.41803
2163,  8992.08984
2164, -1613.26599
2165, -1093.47852
2166,  31626.44336
2167, -2450.74731
2168, -2836.78613
2169,  4439.08008
2170, -908.34937
2171, -139.83115
2172,  14521.83008
2173, -3872.17554
2174,  1045.2052
2175,  9844.65039
2176, -4120.38721
2177,  502.20819
2178,  9908.44141
2179, -3723.1062
2180, -95.21001
2181,  5002.35498
2182, -1354.59436
2183, -45.50075
2184,  5389.90967
2185, -1222.99194
2186, -412.98981
2187,  3895.875
2188, -271.4071
2189, -102.50728
2190,  5137.36523
2191, -1543.84692
2192,  279.06677
2193,  1106.95654
2194,  176.05577
2195, -550.0921
2196,  5309.31299
2197, -1102.62256
2198, -1859.09766
2199,  2456.93774
2200, -169.68781
2201, -172.80194
2202,  23174.53711
2203, -4792.87744
2204,  863.07874
2205,  12627.24609
2206, -4132.44385
2207, -1315.11951
2208,  30882.75586
2209, -7068.75635
2210, -1312.60291
2211,  10996.49805
2212, -3642.09082
2213, -897.42841
2214,  8721.0332
2215, -863.12787
2216, -1038.12781
2217,  34643.71875
2218, -9469.78125
2219,  223.53477
2220,  40252.16797
2221, -15286.50391
2222,  904.63177
2223,  7327.47461
2224, -2820.32788
2225,  3.98407
2226,  15533.52441
2227, -6887.10791
2228, -662.27374
2229,  28752.51172
2230, -3252.91821
2231, -1529.13611
2232,  13064.74805
2233, -2045.74182
2234,  1297.76599
2235,  13776.63086
2236, -570.22693
2237, -1041.64917
2238,  46590.67969
2239, -3676.77734
2240, -5556.51904
2241,  30011.0625
2242, -16245.51172
2243, -1277.29333
2244,  24197.10938
2245, -4637.87793
2246, -5191.90625
2247,  35807.71484
2248, -1717.72192
2249, -6929.05322
2250,  16240.13965
2251, -3162.53223
2252, -3066.2749
2253,  19726.7793
2254,  555.60992
2255, -3930.01831
2256,  17233.43164
2257, -7840.76465
2258,  448.29483
2259,  20634.25
2260, -4898.35352
2261, -3023.11353
2262,  22677.00586
2263, -7898.97119
2264,  390.92252
2265,  9732.29688
2266, -952.45764
2267, -1233.82153
2268,  36188.22656
2269, -8128.7832
2270,  2307.21973
2271,  23052.67383
2272, -1277.25513
2273, -14.15552
2274,  6310.95459
2275, -2297.15845
2276, -502.90533
2277,  28834.26172
2278, -6012.90186
2279, -863.64014
2280,  6840.79736
2281,  1219.44507
2282, -250.43758
2283,  8616.93359
2284, -1741.88721
2285,  96.79043
2286,  22688.98828
2287, -3246.56763
2288, -1698.27954
2289,  25512.22852
2290, -5067.85742
2291, -3698.65088
2292,  34188.31641
2293, -5545.23242
2294, -230.29425
2295,  19444.41797
2296,  3886.70361
2297, -99.03776
2298,  24185.90625
2299, -7496.39209
2300, -2746.32959
2301,  6496.82715
2302, -1926.70972
2303, -927.42896
2304,  27187.20508
2305, -4049.10254
2306,  1770.49719
2307,  38999.50781
2308, -5325.22754
2309, -5368.25537
2310,  42093.94531
2311, -12027.61426
2312,  98.4635
2313,  15466.85352
2314, -2649.79077
2315, -832.4483
2316,  31895.40234
2317, -3672.01172
2318, -686.88507
2319,  11327.49609
2320, -3551.85205
2321, -39.86489
2322,  41359.1875
2323, -3283.81104
2324, -2531.84326
2325,  8626.78125
2326, -2119.77612
2327,  32.57344
2328,  33676.94922
2329, -4577.25537
2330,  2432.01392
2331,  28310.50391
2332, -4217.98096
2333, -2722.45557
2334,  21765.53906
2335, -1100.15002
2336, -1670.03931
2337,  25042.99414
2338, -8580.58984
2339, -433.12341
2340,  45778.67969
2341, -7788.354
2342,  472.7775
2343,  9440.68945
2344,  2357.55176
2345, -268.41498
2346,  39863.05078
2347, -7599.94434
2348,  6539.85303
2349,  20571.46875
2350, -4301.93115
2351, -509.25885
2352,  23493.06055
2353, -3867.2998
2354, -1342.91797
2355,  26766.0332
2356, -5455.80029
2357,  4155.70801
2358,  37102.10547
2359, -10861.1543
2360,  6577.35498
2361,  12007.09082
2362,  2642.39355
2363, -302.8902
2364,  42336.89063
2365, -4392.08105
2366, -2975.85376
2367,  41360.93359
2368, -11247.10059
2369, -3153.57178
2370,  29953.6582
2371, -2726.99365
2372, -2973.01514
2373,  27205.89258
2374, -4351.69336
2375, -1014.85193
2376,  31558.83984
2377, -433.71661
2378, -777.48114
2379,  7251.52441
2380, -691.96796
2381, -955.60046
2382,  15578.75684
2383, -4800.14697
2384, -3203.73511
2385,  11015.40332
2386,  493.63092
2387, -2555.9668
2388,  35988.98438
2389, -8414.78418
2390, -5376.97949
2391,  17634.32813
2392, -2998.45752
2393,  286.58395
2394,  5389.32471
2395, -1510.07434
2396,  569.66071
2397,  9430.50488
2398,  794.24396
2399, -1139.57629
2400,  2148.20117
2401, -450.36862
2402,  194.08589
2403,  6504.96631
2404, -1597.526
2405, -1961.78931
2406,  31253.76563
2407, -11908.61914
2408, -529.49622
2409,  12396.20605
2410, -3398.79956
2411, -1156.41626
2412,  43005.28516
2413, -8055.18945
2414, -6864.78418
2415,  15109.93359
2416, -2537.24902
2417,  1606.64111
2418,  22413.18164
2419,  493.10669
2420, -2811.41772
2421,  30489.89258
2422, -6875.94336
2423, -1209.45728
2424,  17638.43359
2425, -3070.56494
2426, -2420.67822
2427,  20790.29883
2428, -2323.0022
2429, -4025.552
2430,  9556.70996
2431, -945.21387
2432, -1137.48425
2433,  14969.53516
2434, -1460.39417
2435, -1552.04248
2436,  25209.17969
2437,  2418.7998
2438, -6847.85938
2439,  6820.59277
2440,  23.33176
2441, -194.01321
2442,  15747.44922
2443, -5399.33447
2444,  1058.80078
2445,  24455.61719
2446, -6535.75391
2447, -2889.67432
2448,  32538.89453
2449, -3309.2937
2450, -2947.94873
2451,  31822.62695
2452, -14071.84668
2453, -1878.54724
2454,  10760.72461
2455, -1335.16687
2456, -2330.1792
2457,  87319.40625
2458, -15651.20898
2459, -13041.77734
2460,  73963.13281
2461, -17751.86719
2462, -7147.99023
2463,  62738.30078
2464, -1470.85352
2465, -5707.54443
2466,  37322.46875
2467, -16068.61328
2468, -445.96475
2469,  26799.64844
2470, -8870.17773
2471,  188.02863
2472,  17462.91211
2473, -26.08179
2474, -1866.60205
2475,  25325.83984
2476, -2530.34106
2477, -3868.50977
2478,  10416.75879
2479, -3852.84229
2480, -960.58771
2481,  6028.14404
2482, -1114.88318
2483,  405.90872
2484,  67934.96875
2485, -10058.61914
2486, -9767.66309
2487,  49723.15625
2488, -22969.34375
2489, -11.58826
2490,  42547.95313
2491, -12256.94141
2492, -6819.44727
2493,  26398.64063
2494, -5610.66064
2495, -1452.92725
2496,  35355.51563
2497, -17018.9668
2498,  2296.67822
2499,  14239.88281
2500, -3449.38843
2501, -2903.71924
2502,  40574.34375
2503, -9174.42285
2504,  1812.67993
2505,  14642.36133
2506, -3117.07056
2507,  825.85327
2508,  15120.97852
2509, -2758.58765
2510, -1395.76538
2511,  21820.44336
2512, -3730.9624
2513, -3684.84741
2514,  31060.54688
2515,  1774.4657
2516, -7052.8999
2517,  32899.20703
2518, -5080.79541
2519,  506.60312
2520,  12831.88281
2521, -937.2417
2522, -2450.45044
2523,  23255.42578
2524, -3375.61987
2525, -5088.14453
2526,  19677.98242
2527, -6947.62793
2528, -1986.33875
2529,  35042.0625
2530, -5189.37939
2531, -8324.49023
2532,  12173.33008
2533, -1290.70227
2534, -1308.22034
2535,  9628.93555
2536, -1505.00842
2537, -2759.33716
2538,  13899.64355
2539, -3778.53687
2540, -967.86902
2541,  21467.18164
2542, -1000.00287
2543, -495.80103
2544,  17297.52734
2545, -5236.43359
2546, -888.86786
2547,  24947.9082
2548, -568.79559
2549, -7094.44336
2550,  15132.5166
2551, -3753.80347
2552, -839.4762
2553,  9294.26758
2554, -2489.6084
2555, -1978.49585
2556,  12251.13281
2557, -3438.40674
2558,  1325.89441
2559,  34086.89844
2560, -13130.26563
2561, -70.12064
2562,  26380.56445
2563, -9319.4209
2564,  1142.21606
2565,  10315.45117
2566, -2981.09888
2567,  850.61688
2568,  27959.50781
2569, -823.99304
2570, -6169.88135
2571,  24764.07813
2572, -10526.98145
2573, -351.95221
2574,  12963.05273
2575, -4796.9668
